class,age,expID,sessionID,filename,valid
phone,3,cdmrunv3,1530728287403.png,phone_sketch_age3_cdm_run_v31530728287403.png,1
couch,8,cdmrunv3,1531425150399.png,couch_sketch_age8_cdm_run_v31531425150399.png,1
house,3,cdmrunv3,1532457248179.png,house_sketch_age3_cdm_run_v31532457248179.png,1
car,5,cdmrunv3,1532472921086.png,car_sketch_age5_cdm_run_v31532472921086.png,1
bike,6,cdmrunv3,1528749624228.png,bike_sketch_age6_cdm_run_v31528749624228.png,1
dog,2,cdmrunv3,1534020207694.png,dog_sketch_age2_cdm_run_v31534020207694.png,1
car,2,cdmrunv3,1536016527217.png,car_sketch_age2_cdm_run_v31536016527217.png,1
frog,5,cdmrunv4,1541963880519.png,frog_sketch_age5_cdm_run_v41541963880519.png,1
key,4,cdmrunv4,1542142818937.png,key_sketch_age4_cdm_run_v41542142818937.png,1
bike,7,cdmrunv3,1532127192962.png,bike_sketch_age7_cdm_run_v31532127192962.png,1
couch,4,cdmrunv3,1530659023821.png,couch_sketch_age4_cdm_run_v31530659023821.png,1
bowl,2,cdmrunv3,1531604412388.png,bowl_sketch_age2_cdm_run_v31531604412388.png,1
tree,3,cdmrunv3,1533842023569.png,tree_sketch_age3_cdm_run_v31533842023569.png,1
chair,7,cdmrunv3,1531692832204.png,chair_sketch_age7_cdm_run_v31531692832204.png,1
cup,10,cdmrunv3,1533248660452.png,cup_sketch_age10_cdm_run_v31533248660452.png,1
phone,3,cdmrunv3,1528493399220.png,phone_sketch_age3_cdm_run_v31528493399220.png,1
person,3,cdmrunv3,1533244950737.png,person_sketch_age3_cdm_run_v31533244950737.png,1
cup,10,cdmrunv3,1532560208636.png,cup_sketch_age10_cdm_run_v31532560208636.png,1
airplane,5,cdmrunv3,1529005199214.png,airplane_sketch_age5_cdm_run_v31529005199214.png,1
bowl,2,cdmrunv3,1531421007338.png,bowl_sketch_age2_cdm_run_v31531421007338.png,1
car,8,cdmrunv3,1534883750225.png,car_sketch_age8_cdm_run_v31534883750225.png,1
train,4,cdmrunv4,1542047958148.png,train_sketch_age4_cdm_run_v41542047958148.png,1
cup,4,cdmrunv3,1533838239709.png,cup_sketch_age4_cdm_run_v31533838239709.png,1
train,9,cdmrunv4,1539116451668.png,train_sketch_age9_cdm_run_v41539116451668.png,1
frog,7,cdmrunv4,1541705391929.png,frog_sketch_age7_cdm_run_v41541705391929.png,1
fish,3,cdmrunv3,1527015391114.png,fish_sketch_age3_cdm_run_v31527015391114.png,1
person,9,cdmrunv3,1535136801077.png,person_sketch_age9_cdm_run_v31535136801077.png,1
car,8,cdmrunv3,1536016242162.png,car_sketch_age8_cdm_run_v31536016242162.png,1
boat,2,cdmrunv3,1534885341588.png,boat_sketch_age2_cdm_run_v31534885341588.png,1
bowl,8,cdmrunv3,1528395207991.png,bowl_sketch_age8_cdm_run_v31528395207991.png,1
dog,4,cdmrunv3,1533756481420.png,dog_sketch_age4_cdm_run_v31533756481420.png,1
scissors,3,cdmrunv4,1541713608273.png,scissors_sketch_age3_cdm_run_v41541713608273.png,1
boat,4,cdmrunv3,1536005375097.png,boat_sketch_age4_cdm_run_v31536005375097.png,1
train,6,cdmrunv4,1541366198074.png,train_sketch_age6_cdm_run_v41541366198074.png,1
sheep,9,cdmrunv4,1542060242170.png,sheep_sketch_age9_cdm_run_v41542060242170.png,1
fish,4,cdmrunv3,1533075663881.png,fish_sketch_age4_cdm_run_v31533075663881.png,1
person,10,cdmrunv3,1533935037786.png,person_sketch_age10_cdm_run_v31533935037786.png,1
train,8,cdmrunv4,1541189202663.png,train_sketch_age8_cdm_run_v41541189202663.png,1
phone,5,cdmrunv3,1527979692326.png,phone_sketch_age5_cdm_run_v31527979692326.png,1
couch,9,cdmrunv3,1530648954650.png,couch_sketch_age9_cdm_run_v31530648954650.png,1
cup,3,cdmrunv3,1533326671802.png,cup_sketch_age3_cdm_run_v31533326671802.png,1
couch,3,cdmrunv3,1528063199159.png,couch_sketch_age3_cdm_run_v31528063199159.png,1
rabbit,7,cdmrunv3,1530743542038.png,rabbit_sketch_age7_cdm_run_v31530743542038.png,1
car,4,cdmrunv3,1535144598435.png,car_sketch_age4_cdm_run_v31535144598435.png,1
key,4,cdmrunv4,1538954679143.png,key_sketch_age4_cdm_run_v41538954679143.png,1
scissors,4,cdmrunv4,1539377798096.png,scissors_sketch_age4_cdm_run_v41539377798096.png,1
car,5,cdmrunv3,1534795563392.png,car_sketch_age5_cdm_run_v31534795563392.png,1
dog,9,cdmrunv3,1535143897060.png,dog_sketch_age9_cdm_run_v31535143897060.png,1
tree,7,cdmrunv3,1532457811213.png,tree_sketch_age7_cdm_run_v31532457811213.png,1
boat,10,cdmrunv3,1534279988754.png,boat_sketch_age10_cdm_run_v31534279988754.png,1
tree,7,cdmrunv3,1526768532130.png,tree_sketch_age7_cdm_run_v31526768532130.png,1
cup,8,cdmrunv3,1535998725313.png,cup_sketch_age8_cdm_run_v31535998725313.png,1
key,3,cdmrunv4,1542054390690.png,key_sketch_age3_cdm_run_v41542054390690.png,1
dog,2,cdmrunv3,1535139030439.png,dog_sketch_age2_cdm_run_v31535139030439.png,1
phone,8,cdmrunv3,1528658399219.png,phone_sketch_age8_cdm_run_v31528658399219.png,1
car,2,cdmrunv3,1535147429819.png,car_sketch_age2_cdm_run_v31535147429819.png,1
tree,8,cdmrunv3,1534268250115.png,tree_sketch_age8_cdm_run_v31534268250115.png,1
sheep,2,cdmrunv4,1540146150975.png,sheep_sketch_age2_cdm_run_v41540146150975.png,1
phone,4,cdmrunv3,1527964199379.png,phone_sketch_age4_cdm_run_v31527964199379.png,1
dog,3,cdmrunv3,1526501614452.png,dog_sketch_age3_cdm_run_v31526501614452.png,1
phone,5,cdmrunv3,1528498799235.png,phone_sketch_age5_cdm_run_v31528498799235.png,1
cup,3,cdmrunv3,1535145305955.png,cup_sketch_age3_cdm_run_v31535145305955.png,1
couch,10,cdmrunv3,1530397094726.png,couch_sketch_age10_cdm_run_v31530397094726.png,1
chair,4,cdmrunv3,1530310159455.png,chair_sketch_age4_cdm_run_v31530310159455.png,1
sheep,4,cdmrunv4,1539376942239.png,sheep_sketch_age4_cdm_run_v41539376942239.png,1
couch,8,cdmrunv3,1531776164644.png,couch_sketch_age8_cdm_run_v31531776164644.png,1
house,5,cdmrunv3,1533762290811.png,house_sketch_age5_cdm_run_v31533762290811.png,1
scissors,9,cdmrunv4,1542048956099.png,scissors_sketch_age9_cdm_run_v41542048956099.png,1
house,4,cdmrunv3,1534791081013.png,house_sketch_age4_cdm_run_v31534791081013.png,1
fish,3,cdmrunv3,1526671777923.png,fish_sketch_age3_cdm_run_v31526671777923.png,1
house,10,cdmrunv3,1533163681171.png,house_sketch_age10_cdm_run_v31533163681171.png,1
person,9,cdmrunv3,1532542967153.png,person_sketch_age9_cdm_run_v31532542967153.png,1
bike,6,cdmrunv3,1528487399213.png,bike_sketch_age6_cdm_run_v31528487399213.png,1
car,8,cdmrunv3,1534018489312.png,car_sketch_age8_cdm_run_v31534018489312.png,1
cup,4,cdmrunv3,1534198612126.png,cup_sketch_age4_cdm_run_v31534198612126.png,1
bear,4,cdmrunv4,1537648285719.png,bear_sketch_age4_cdm_run_v41537648285719.png,1
cup,2,cdmrunv3,1534455632247.png,cup_sketch_age2_cdm_run_v31534455632247.png,1
car,7,cdmrunv3,1533077875433.png,car_sketch_age7_cdm_run_v31533077875433.png,1
key,6,cdmrunv4,1542047680834.png,key_sketch_age6_cdm_run_v41542047680834.png,1
person,8,cdmrunv3,1532631161644.png,person_sketch_age8_cdm_run_v31532631161644.png,1
bowl,7,cdmrunv3,1531606463069.png,bowl_sketch_age7_cdm_run_v31531606463069.png,1
cup,5,cdmrunv3,1533849349665.png,cup_sketch_age5_cdm_run_v31533849349665.png,1
train,5,cdmrunv4,1541878210540.png,train_sketch_age5_cdm_run_v41541878210540.png,1
cup,5,cdmrunv3,1535748540769.png,cup_sketch_age5_cdm_run_v31535748540769.png,1
cat,8,cdmrunv4,1541372903587.png,cat_sketch_age8_cdm_run_v41541372903587.png,1
person,3,cdmrunv3,1534542265551.png,person_sketch_age3_cdm_run_v31534542265551.png,1
house,9,cdmrunv3,1532977275424.png,house_sketch_age9_cdm_run_v31532977275424.png,1
train,2,cdmrunv4,1536946922724.png,train_sketch_age2_cdm_run_v41536946922724.png,1
cat,3,cdmrunv4,1539458708022.png,cat_sketch_age3_cdm_run_v41539458708022.png,1
frog,9,cdmrunv4,1542048956099.png,frog_sketch_age9_cdm_run_v41542048956099.png,1
cup,4,cdmrunv3,1534625175322.png,cup_sketch_age4_cdm_run_v31534625175322.png,1
phone,5,cdmrunv4,1541976072035.png,phone_sketch_age5_cdm_run_v41541976072035.png,1
person,4,cdmrunv3,1534800830813.png,person_sketch_age4_cdm_run_v31534800830813.png,1
couch,8,cdmrunv3,1529426399365.png,couch_sketch_age8_cdm_run_v31529426399365.png,1
phone,3,cdmrunv4,1541974310334.png,phone_sketch_age3_cdm_run_v41541974310334.png,1
bowl,4,cdmrunv3,1527969790348.png,bowl_sketch_age4_cdm_run_v31527969790348.png,1
airplane,4,cdmrunv3,1528494599151.png,airplane_sketch_age4_cdm_run_v31528494599151.png,1
car,4,cdmrunv3,1532631816024.png,car_sketch_age4_cdm_run_v31532631816024.png,1
cat,10,cdmrunv4,1541189525591.png,cat_sketch_age10_cdm_run_v41541189525591.png,1
train,6,cdmrunv4,1542049900608.png,train_sketch_age6_cdm_run_v41542049900608.png,1
fish,10,cdmrunv3,1534718738610.png,fish_sketch_age10_cdm_run_v31534718738610.png,1
phone,5,cdmrunv4,1541979890077.png,phone_sketch_age5_cdm_run_v41541979890077.png,1
frog,4,cdmrunv4,1539377798096.png,frog_sketch_age4_cdm_run_v41539377798096.png,1
bear,2,cdmrunv4,1540164006122.png,bear_sketch_age2_cdm_run_v41540164006122.png,1
person,2,cdmrunv3,1533247345225.png,person_sketch_age2_cdm_run_v31533247345225.png,1
dog,10,cdmrunv3,1534104287120.png,dog_sketch_age10_cdm_run_v31534104287120.png,1
tree,6,cdmrunv3,1534373946851.png,tree_sketch_age6_cdm_run_v31534373946851.png,1
boat,2,cdmrunv3,1533495027436.png,boat_sketch_age2_cdm_run_v31533495027436.png,1
train,7,cdmrunv4,1537050227784.png,train_sketch_age7_cdm_run_v41537050227784.png,1
phone,6,cdmrunv4,1541188097677.png,phone_sketch_age6_cdm_run_v41541188097677.png,1
bird,3,cdmrunv3,1528579199179.png,bird_sketch_age3_cdm_run_v31528579199179.png,1
bird,6,cdmrunv3,1531345439383.png,bird_sketch_age6_cdm_run_v31531345439383.png,1
fish,7,cdmrunv3,1534196024538.png,fish_sketch_age7_cdm_run_v31534196024538.png,1
cup,4,cdmrunv3,1534719986198.png,cup_sketch_age4_cdm_run_v31534719986198.png,1
key,3,cdmrunv4,1542059321514.png,key_sketch_age3_cdm_run_v41542059321514.png,1
car,5,cdmrunv3,1526418564273.png,car_sketch_age5_cdm_run_v31526418564273.png,1
person,3,cdmrunv3,1534629175792.png,person_sketch_age3_cdm_run_v31534629175792.png,1
fish,8,cdmrunv3,1535828530949.png,fish_sketch_age8_cdm_run_v31535828530949.png,1
fish,9,cdmrunv3,1533413499150.png,fish_sketch_age9_cdm_run_v31533413499150.png,1
chair,7,cdmrunv3,1528065927196.png,chair_sketch_age7_cdm_run_v31528065927196.png,1
frog,3,cdmrunv4,1541713608273.png,frog_sketch_age3_cdm_run_v41541713608273.png,1
house,7,cdmrunv3,1526061922561.png,house_sketch_age7_cdm_run_v31526061922561.png,1
fish,10,cdmrunv3,1535924822223.png,fish_sketch_age10_cdm_run_v31535924822223.png,1
person,8,cdmrunv3,1534717934779.png,person_sketch_age8_cdm_run_v31534717934779.png,1
tree,2,cdmrunv3,1532812086389.png,tree_sketch_age2_cdm_run_v31532812086389.png,1
airplane,8,cdmrunv3,1529359799192.png,airplane_sketch_age8_cdm_run_v31529359799192.png,1
car,5,cdmrunv3,1533588293512.png,car_sketch_age5_cdm_run_v31533588293512.png,1
phone,6,cdmrunv3,1531425410975.png,phone_sketch_age6_cdm_run_v31531425410975.png,1
house,3,cdmrunv3,1534622915555.png,house_sketch_age3_cdm_run_v31534622915555.png,1
person,3,cdmrunv3,1526760363848.png,person_sketch_age3_cdm_run_v31526760363848.png,1
cat,3,cdmrunv4,1539464156545.png,cat_sketch_age3_cdm_run_v41539464156545.png,1
phone,4,cdmrunv4,1540165759495.png,phone_sketch_age4_cdm_run_v41540165759495.png,1
bird,3,cdmrunv3,1528917240117.png,bird_sketch_age3_cdm_run_v31528917240117.png,1
bowl,9,cdmrunv3,1529097468828.png,bowl_sketch_age9_cdm_run_v31529097468828.png,1
cup,2,cdmrunv3,1535566747106.png,cup_sketch_age2_cdm_run_v31535566747106.png,1
sheep,5,cdmrunv4,1537040494526.png,sheep_sketch_age5_cdm_run_v41537040494526.png,1
person,7,cdmrunv3,1535146271976.png,person_sketch_age7_cdm_run_v31535146271976.png,1
chair,5,cdmrunv3,1531943456950.png,chair_sketch_age5_cdm_run_v31531943456950.png,1
boat,10,cdmrunv3,1533249424986.png,boat_sketch_age10_cdm_run_v31533249424986.png,1
fish,7,cdmrunv3,1535146271976.png,fish_sketch_age7_cdm_run_v31535146271976.png,1
bear,10,cdmrunv4,1537128544722.png,bear_sketch_age10_cdm_run_v41537128544722.png,1
house,4,cdmrunv3,1526078928446.png,house_sketch_age4_cdm_run_v31526078928446.png,1
dog,2,cdmrunv3,1533830399731.png,dog_sketch_age2_cdm_run_v31533830399731.png,1
bird,10,cdmrunv3,1528137160060.png,bird_sketch_age10_cdm_run_v31528137160060.png,1
boat,10,cdmrunv3,1526152332221.png,boat_sketch_age10_cdm_run_v31526152332221.png,1
rabbit,3,cdmrunv3,1530391557087.png,rabbit_sketch_age3_cdm_run_v31530391557087.png,1
bowl,10,cdmrunv3,1529090422243.png,bowl_sketch_age10_cdm_run_v31529090422243.png,1
house,4,cdmrunv3,1533501243808.png,house_sketch_age4_cdm_run_v31533501243808.png,1
train,6,cdmrunv4,1542054777356.png,train_sketch_age6_cdm_run_v41542054777356.png,1
scissors,10,cdmrunv4,1541285946697.png,scissors_sketch_age10_cdm_run_v41541285946697.png,1
fish,8,cdmrunv3,1534717934779.png,fish_sketch_age8_cdm_run_v31534717934779.png,1
train,5,cdmrunv4,1537731511716.png,train_sketch_age5_cdm_run_v41537731511716.png,1
dog,3,cdmrunv3,1534114489338.png,dog_sketch_age3_cdm_run_v31534114489338.png,1
dog,6,cdmrunv3,1527892199324.png,dog_sketch_age6_cdm_run_v31527892199324.png,1
person,7,cdmrunv3,1534196024538.png,person_sketch_age7_cdm_run_v31534196024538.png,1
chair,7,cdmrunv3,1531338246387.png,chair_sketch_age7_cdm_run_v31531338246387.png,1
bird,5,cdmrunv3,1531341840525.png,bird_sketch_age5_cdm_run_v31531341840525.png,1
airplane,4,cdmrunv3,1532119480468.png,airplane_sketch_age4_cdm_run_v31532119480468.png,1
fish,3,cdmrunv3,1534629175792.png,fish_sketch_age3_cdm_run_v31534629175792.png,1
cup,2,cdmrunv3,1534797060880.png,cup_sketch_age2_cdm_run_v31534797060880.png,1
fish,10,cdmrunv3,1532560208636.png,fish_sketch_age10_cdm_run_v31532560208636.png,1
person,9,cdmrunv3,1533413499150.png,person_sketch_age9_cdm_run_v31533413499150.png,1
person,8,cdmrunv3,1535828530949.png,person_sketch_age8_cdm_run_v31535828530949.png,1
bear,6,cdmrunv4,1542047680834.png,bear_sketch_age6_cdm_run_v41542047680834.png,1
train,2,cdmrunv4,1536948320502.png,train_sketch_age2_cdm_run_v41536948320502.png,1
phone,6,cdmrunv3,1531771739798.png,phone_sketch_age6_cdm_run_v31531771739798.png,1
chair,5,cdmrunv3,1530555407546.png,chair_sketch_age5_cdm_run_v31530555407546.png,1
tree,6,cdmrunv3,1533670742603.png,tree_sketch_age6_cdm_run_v31533670742603.png,1
airplane,7,cdmrunv3,1530729544848.png,airplane_sketch_age7_cdm_run_v31530729544848.png,1
scissors,6,cdmrunv4,1539378843891.png,scissors_sketch_age6_cdm_run_v41539378843891.png,1
bird,3,cdmrunv3,1529184066015.png,bird_sketch_age3_cdm_run_v31529184066015.png,1
bird,4,cdmrunv3,1530401539082.png,bird_sketch_age4_cdm_run_v31530401539082.png,1
fish,2,cdmrunv3,1533247345225.png,fish_sketch_age2_cdm_run_v31533247345225.png,1
car,4,cdmrunv3,1533846540554.png,car_sketch_age4_cdm_run_v31533846540554.png,1
dog,2,cdmrunv3,1535048001466.png,dog_sketch_age2_cdm_run_v31535048001466.png,1
cup,5,cdmrunv3,1533152649611.png,cup_sketch_age5_cdm_run_v31533152649611.png,1
couch,10,cdmrunv3,1530383974873.png,couch_sketch_age10_cdm_run_v31530383974873.png,1
scissors,6,cdmrunv4,1542055038632.png,scissors_sketch_age6_cdm_run_v41542055038632.png,1
scissors,5,cdmrunv4,1540067568294.png,scissors_sketch_age5_cdm_run_v41540067568294.png,1
fish,4,cdmrunv3,1534800830813.png,fish_sketch_age4_cdm_run_v31534800830813.png,1
cup,4,cdmrunv3,1535397628829.png,cup_sketch_age4_cdm_run_v31535397628829.png,1
dog,5,cdmrunv3,1526681463221.png,dog_sketch_age5_cdm_run_v31526681463221.png,1
phone,3,cdmrunv3,1530639954189.png,phone_sketch_age3_cdm_run_v31530639954189.png,1
tree,8,cdmrunv3,1535321609979.png,tree_sketch_age8_cdm_run_v31535321609979.png,1
bike,3,cdmrunv3,1530313164406.png,bike_sketch_age3_cdm_run_v31530313164406.png,1
car,9,cdmrunv3,1532804150867.png,car_sketch_age9_cdm_run_v31532804150867.png,1
phone,6,cdmrunv3,1528320073908.png,phone_sketch_age6_cdm_run_v31528320073908.png,1
fish,3,cdmrunv3,1534542265551.png,fish_sketch_age3_cdm_run_v31534542265551.png,1
cup,5,cdmrunv3,1534615862265.png,cup_sketch_age5_cdm_run_v31534615862265.png,1
cup,3,cdmrunv3,1534881375495.png,cup_sketch_age3_cdm_run_v31534881375495.png,1
person,10,cdmrunv3,1535141635369.png,person_sketch_age10_cdm_run_v31535141635369.png,1
tree,7,cdmrunv3,1533064718080.png,tree_sketch_age7_cdm_run_v31533064718080.png,1
airplane,7,cdmrunv3,1530646589228.png,airplane_sketch_age7_cdm_run_v31530646589228.png,1
fish,8,cdmrunv3,1532631161644.png,fish_sketch_age8_cdm_run_v31532631161644.png,1
rabbit,7,cdmrunv3,1528064999186.png,rabbit_sketch_age7_cdm_run_v31528064999186.png,1
rabbit,5,cdmrunv3,1532034461707.png,rabbit_sketch_age5_cdm_run_v31532034461707.png,1
boat,10,cdmrunv3,1533319405704.png,boat_sketch_age10_cdm_run_v31533319405704.png,1
phone,7,cdmrunv4,1541971355611.png,phone_sketch_age7_cdm_run_v41541971355611.png,1
tree,6,cdmrunv3,1534716539874.png,tree_sketch_age6_cdm_run_v31534716539874.png,1
dog,3,cdmrunv3,1533940029619.png,dog_sketch_age3_cdm_run_v31533940029619.png,1
bowl,6,cdmrunv3,1531341196691.png,bowl_sketch_age6_cdm_run_v31531341196691.png,1
cup,2,cdmrunv3,1534790649787.png,cup_sketch_age2_cdm_run_v31534790649787.png,1
chair,4,cdmrunv3,1529347199328.png,chair_sketch_age4_cdm_run_v31529347199328.png,1
rabbit,7,cdmrunv3,1532115662128.png,rabbit_sketch_age7_cdm_run_v31532115662128.png,1
boat,3,cdmrunv3,1532464602310.png,boat_sketch_age3_cdm_run_v31532464602310.png,1
sheep,3,cdmrunv4,1541269463776.png,sheep_sketch_age3_cdm_run_v41541269463776.png,1
tree,9,cdmrunv3,1533070797058.png,tree_sketch_age9_cdm_run_v31533070797058.png,1
bear,4,cdmrunv4,1538954679143.png,bear_sketch_age4_cdm_run_v41538954679143.png,1
phone,6,cdmrunv4,1536525611330.png,phone_sketch_age6_cdm_run_v41536525611330.png,1
airplane,3,cdmrunv3,1528484999280.png,airplane_sketch_age3_cdm_run_v31528484999280.png,1
fish,9,cdmrunv3,1532542967153.png,fish_sketch_age9_cdm_run_v31532542967153.png,1
tree,9,cdmrunv3,1532805040363.png,tree_sketch_age9_cdm_run_v31532805040363.png,1
bowl,7,cdmrunv3,1531594033814.png,bowl_sketch_age7_cdm_run_v31531594033814.png,1
car,3,cdmrunv3,1533419470861.png,car_sketch_age3_cdm_run_v31533419470861.png,1
couch,5,cdmrunv3,1528834869549.png,couch_sketch_age5_cdm_run_v31528834869549.png,1
phone,7,cdmrunv3,1532034912264.png,phone_sketch_age7_cdm_run_v31532034912264.png,1
cup,5,cdmrunv3,1532553043342.png,cup_sketch_age5_cdm_run_v31532553043342.png,1
phone,8,cdmrunv4,1537733461054.png,phone_sketch_age8_cdm_run_v41537733461054.png,1
frog,5,cdmrunv4,1540067568294.png,frog_sketch_age5_cdm_run_v41540067568294.png,1
frog,6,cdmrunv4,1542055038632.png,frog_sketch_age6_cdm_run_v41542055038632.png,1
chair,3,cdmrunv3,1530482623512.png,chair_sketch_age3_cdm_run_v31530482623512.png,1
car,3,cdmrunv3,1525992682386.png,car_sketch_age3_cdm_run_v31525992682386.png,1
boat,3,cdmrunv3,1533330780832.png,boat_sketch_age3_cdm_run_v31533330780832.png,1
cup,8,cdmrunv3,1526253016255.png,cup_sketch_age8_cdm_run_v31526253016255.png,1
scissors,3,cdmrunv4,1539117499957.png,scissors_sketch_age3_cdm_run_v41539117499957.png,1
chair,6,cdmrunv3,1528749624228.png,chair_sketch_age6_cdm_run_v31528749624228.png,1
bowl,4,cdmrunv3,1530398644776.png,bowl_sketch_age4_cdm_run_v31530398644776.png,1
car,7,cdmrunv3,1533766098847.png,car_sketch_age7_cdm_run_v31533766098847.png,1
rabbit,8,cdmrunv3,1531605836468.png,rabbit_sketch_age8_cdm_run_v31531605836468.png,1
person,8,cdmrunv3,1534873501166.png,person_sketch_age8_cdm_run_v31534873501166.png,1
bowl,5,cdmrunv3,1532126921035.png,bowl_sketch_age5_cdm_run_v31532126921035.png,1
cup,3,cdmrunv3,1535918346351.png,cup_sketch_age3_cdm_run_v31535918346351.png,1
rabbit,2,cdmrunv3,1527972599108.png,rabbit_sketch_age2_cdm_run_v31527972599108.png,1
phone,4,cdmrunv3,1531523552767.png,phone_sketch_age4_cdm_run_v31531523552767.png,1
cup,9,cdmrunv3,1532893265078.png,cup_sketch_age9_cdm_run_v31532893265078.png,1
chair,7,cdmrunv3,1530401280143.png,chair_sketch_age7_cdm_run_v31530401280143.png,1
rabbit,4,cdmrunv3,1528499399037.png,rabbit_sketch_age4_cdm_run_v31528499399037.png,1
frog,6,cdmrunv4,1539378843891.png,frog_sketch_age6_cdm_run_v41539378843891.png,1
rabbit,3,cdmrunv3,1529362393876.png,rabbit_sketch_age3_cdm_run_v31529362393876.png,1
bike,5,cdmrunv3,1532212066778.png,bike_sketch_age5_cdm_run_v31532212066778.png,1
chair,3,cdmrunv3,1529447016526.png,chair_sketch_age3_cdm_run_v31529447016526.png,1
key,4,cdmrunv4,1537648285719.png,key_sketch_age4_cdm_run_v41537648285719.png,1
boat,5,cdmrunv3,1534631633924.png,boat_sketch_age5_cdm_run_v31534631633924.png,1
dog,6,cdmrunv3,1525974358965.png,dog_sketch_age6_cdm_run_v31525974358965.png,1
cup,5,cdmrunv3,1526072947360.png,cup_sketch_age5_cdm_run_v31526072947360.png,1
cat,5,cdmrunv4,1541895021967.png,cat_sketch_age5_cdm_run_v41541895021967.png,1
chair,6,cdmrunv3,1530747157999.png,chair_sketch_age6_cdm_run_v31530747157999.png,1
cup,5,cdmrunv3,1533414083894.png,cup_sketch_age5_cdm_run_v31533414083894.png,1
bowl,6,cdmrunv3,1528584599124.png,bowl_sketch_age6_cdm_run_v31528584599124.png,1
bear,3,cdmrunv4,1541378260095.png,bear_sketch_age3_cdm_run_v41541378260095.png,1
phone,5,cdmrunv3,1530647850978.png,phone_sketch_age5_cdm_run_v31530647850978.png,1
person,4,cdmrunv3,1533075663881.png,person_sketch_age4_cdm_run_v31533075663881.png,1
